photon_frequency_tab,final_reflection_tab
18.84955592153876,0.25448248631495174
20.64475172359007,0.17999053558247258
22.43994752564138,0.12908105746748388
24.23514332769269,0.1275455039407201
26.030339129744,0.1990830757456044
27.82553493179531,0.3387864282429167
29.62073073384662,0.48712392152725403
31.41592653589793,0.5516877260197798
33.21112233794924,0.48591604741251015
35.00631814000055,0.33722207834775864
36.80151394205186,0.1977658098877883
38.59670974410317,0.12635348857354334
40.39190554615448,0.12762659020843342
42.18710134820579,0.17798221076166992
43.982297150257104,0.25181906901485845
