photon_frequency_tab,final_reflection_tab
18.84955592153876,0.15161436616453555
20.64475172359007,0.07036544175577242
22.43994752564138,0.016644091678103757
24.23514332769269,0.025705414506968297
26.030339129744,0.14352180778265233
27.82553493179531,0.3964672450763421
29.62073073384662,0.7239626629797247
31.41592653589793,0.9437957512068915
33.21112233794924,0.88812652827323
35.00631814000055,0.6031736471741759
36.80151394205186,0.2890166877758154
38.59670974410317,0.08571512616872437
40.39190554615448,0.012319198678733413
42.18710134820579,0.029638765785942038
43.982297150257104,0.09470552322204875
