photon_frequency_tab,final_reflection_tab
18.84955592153876,0.08452664293910435
20.64475172359007,0.026419128571021657
22.43994752564138,0.01097741003298399
24.23514332769269,0.07449002458657278
26.030339129744,0.25190433801978274
27.82553493179531,0.537475485336701
29.62073073384662,0.8318277509183396
31.41592653589793,0.9615504523002304
33.21112233794924,0.8318277509183258
35.00631814000055,0.5374754853366974
36.80151394205186,0.25190433801978895
38.59670974410317,0.07449002458657343
40.39190554615448,0.010977410032983609
42.18710134820579,0.026419128571016644
43.982297150257104,0.08452664293910321
