photon_frequency_tab,final_reflection_tab
18.84955592153876,0.19589935960134108
20.64475172359007,0.10110275524990335
22.43994752564138,0.028113649415443375
24.23514332769269,0.018811956082977355
26.030339129744,0.13516017854536433
27.82553493179531,0.4180222394618762
29.62073073384662,0.7781956112233427
31.41592653589793,0.9539948060007395
33.21112233794924,0.7783644623671858
35.00631814000055,0.420823310542478
36.80151394205186,0.13912425440163262
38.59670974410317,0.020034863697454372
40.39190554615448,0.024026240685977186
42.18710134820579,0.09100878676182526
43.982297150257104,0.18009643110398232
